onset	duration	sample	value	prompt_text	stage_name	posture
11.71	2.4335	23420	stage_start	n/a	n/a	Metadata
20.736	38.7495	41472	stage_start	n/a	pinch_release	handwriting
50.123	24.773	100246	handwriting_prompt	!	n/a	n/a
70.1205	82.046	140241	stage_start	n/a	characters	seated-on-surface
74.8995	2.347	149799	handwriting_prompt	n	n/a	n/a
77.2495	2.35	154499	handwriting_prompt	p	n/a	n/a
79.605	3.128	159210	handwriting_prompt	f	n/a	n/a
82.735	2.3455	165470	handwriting_prompt	?	n/a	n/a
85.0825	1.684	170165	handwriting_prompt	.	n/a	n/a
86.7695	2.114	173539	handwriting_prompt	a	n/a	n/a
88.8875	4.0585	177775	handwriting_prompt	u	n/a	n/a
92.949	2.4015	185898	handwriting_prompt	←	n/a	n/a
95.3515	2.168	190703	handwriting_prompt	b	n/a	n/a
97.5195	2.194	195039	handwriting_prompt	i	n/a	n/a
99.715	2.5085	199430	handwriting_prompt	q	n/a	n/a
102.224	2.1485	204448	handwriting_prompt	y	n/a	n/a
104.391	2.1015	208782	handwriting_prompt	o	n/a	n/a
106.495	2.8035	212990	handwriting_prompt	j	n/a	n/a
109.302	2.1305	218604	handwriting_prompt	s	n/a	n/a
111.434	2.504	222868	handwriting_prompt	d	n/a	n/a
113.938	2.398	227876	handwriting_prompt	m	n/a	n/a
116.3365	2.0545	232673	handwriting_prompt	x	n/a	n/a
118.418	2.3915	236836	handwriting_prompt	,	n/a	n/a
120.8125	3.1015	241625	handwriting_prompt	g	n/a	n/a
123.9165	1.8375	247833	handwriting_prompt	l	n/a	n/a
125.7585	3.283	251517	handwriting_prompt	k	n/a	n/a
129.042	2.0515	258084	handwriting_prompt	'	n/a	n/a
131.0965	2.4225	262193	handwriting_prompt	r	n/a	n/a
133.522	2.3675	267044	handwriting_prompt	w	n/a	n/a
135.8925	2.6615	271785	handwriting_prompt	t	n/a	n/a
138.5565	1.851	277113	handwriting_prompt	c	n/a	n/a
140.41	2.131	280820	handwriting_prompt	z	n/a	n/a
142.5625	2.5955	285125	handwriting_prompt	→	n/a	n/a
145.161	2.269	290322	handwriting_prompt	v	n/a	n/a
147.4325	2.4695	294865	handwriting_prompt	h	n/a	n/a
149.904	2.275	299808	handwriting_prompt	e	n/a	n/a
152.1795	164.2225	304359	stage_start	n/a	words	seated-on-surface
152.182	12.832	304364	handwriting_prompt	which'sF	n/a	n/a
165.0175	9.299	330035	handwriting_prompt	subject	n/a	n/a
174.318	5.9575	348636	handwriting_prompt	quiet.	n/a	n/a
180.278	4.725	360556	handwriting_prompt	text	n/a	n/a
185.005	8.924	370010	handwriting_prompt	hazlitt	n/a	n/a
193.933	6.979	387866	handwriting_prompt	o'clock	n/a	n/a
200.9155	6.3955	401831	handwriting_prompt	served	n/a	n/a
207.314	4.67	414628	handwriting_prompt	of9	n/a	n/a
211.9865	4.0235	423973	handwriting_prompt	dry	n/a	n/a
216.0135	6.0575	432027	handwriting_prompt	putt0	n/a	n/a
222.072	6.216	444144	handwriting_prompt	gimme	n/a	n/a
228.2885	6.8495	456577	handwriting_prompt	and2	n/a	n/a
235.142	7.2765	470284	handwriting_prompt	uh oh	n/a	n/a
242.419	12.274	484838	handwriting_prompt	hahahaha	n/a	n/a
254.696	7.7275	509392	handwriting_prompt	i'm fine	n/a	n/a
262.4275	9.0865	524855	handwriting_prompt	any issue	n/a	n/a
271.514	8.5445	543028	handwriting_prompt	i'm here	n/a	n/a
280.062	19.6925	560124	handwriting_prompt	okay, sounds good	n/a	n/a
299.7585	10.4145	599517	handwriting_prompt	you awake	n/a	n/a
310.1735	6.2305	620347	handwriting_prompt	it's fine	n/a	n/a
316.4065	6.8465	632813	handwriting_prompt	jeff!	n/a	n/a
316.4065	83.93	632813	stage_start	n/a	repeated_words	seated-on-surface
323.255	10.088	646510	handwriting_prompt	lionhearts	n/a	n/a
333.3465	12.7715	666693	handwriting_prompt	complex budget.	n/a	n/a
346.1185	14.4135	692237	handwriting_prompt	tarzan→was→	n/a	n/a
360.5335	17.562	721067	handwriting_prompt	you've attacked←	n/a	n/a
378.0985	4.824	756197	handwriting_prompt	quite?	n/a	n/a
382.924	7.76	765848	handwriting_prompt	mixture,	n/a	n/a
390.6855	9.6545	781371	handwriting_prompt	discretion	n/a	n/a
400.34	24.864	800680	handwriting_prompt	they make nests from	n/a	n/a
400.34	71.8095	800680	stage_start	n/a	phrases	seated-on-surface
425.2075	17.4005	850415	handwriting_prompt	little blobs of clay,	n/a	n/a
442.6095	14.95	885219	handwriting_prompt	often on a beam🤏	n/a	n/a
