onset	duration	sample	value	prompt_text	stage_name	posture
17.1505	2.1685	34301	stage_start	n/a	n/a	Metadata
43.882	40.7865	87764	stage_start	n/a	pinch_release	handwriting
66.384	22.6165	132768	handwriting_prompt	g	n/a	n/a
86.379	31.8895	172758	stage_start	n/a	characters	seated-on-surface
89.005	0.8985	178010	handwriting_prompt	p	n/a	n/a
89.907	0.9295	179814	handwriting_prompt	y	n/a	n/a
90.8535	0.791	181707	handwriting_prompt	e	n/a	n/a
91.6485	0.959	183297	handwriting_prompt	w	n/a	n/a
92.6125	0.815	185225	handwriting_prompt	.	n/a	n/a
93.431	0.8585	186862	handwriting_prompt	q	n/a	n/a
94.2935	0.899	188587	handwriting_prompt	n	n/a	n/a
95.1975	0.7445	190395	handwriting_prompt	t	n/a	n/a
95.946	0.678	191892	handwriting_prompt	→	n/a	n/a
96.625	0.9855	193250	handwriting_prompt	m	n/a	n/a
97.6145	0.855	195229	handwriting_prompt	!	n/a	n/a
98.4735	0.9265	196947	handwriting_prompt	v	n/a	n/a
99.4025	0.7645	198805	handwriting_prompt	'	n/a	n/a
100.169	1.0645	200338	handwriting_prompt	h	n/a	n/a
101.2345	0.7715	202469	handwriting_prompt	,	n/a	n/a
102.006	0.881	204012	handwriting_prompt	j	n/a	n/a
102.891	0.9355	205782	handwriting_prompt	i	n/a	n/a
103.8305	0.8385	207661	handwriting_prompt	s	n/a	n/a
104.6695	1.3215	209339	handwriting_prompt	d	n/a	n/a
105.993	1.4405	211986	handwriting_prompt	o	n/a	n/a
107.4375	0.797	214875	handwriting_prompt	u	n/a	n/a
108.235	0.863	216470	handwriting_prompt	←	n/a	n/a
109.103	0.8715	218206	handwriting_prompt	b	n/a	n/a
109.979	0.964	219958	handwriting_prompt	?	n/a	n/a
110.948	1.034	221896	handwriting_prompt	k	n/a	n/a
111.9825	0.7335	223965	handwriting_prompt	c	n/a	n/a
112.7195	1.0105	225439	handwriting_prompt	f	n/a	n/a
113.731	0.793	227462	handwriting_prompt	l	n/a	n/a
