onset	duration	sample	value	prompt_text	stage_name	posture
35.7705	25.059	71541	handwriting_prompt	4	n/a	n/a
55.7705	82.9275	111541	stage_start	n/a	characters_with_digits	seated-on-surface
60.8315	2.047	121663	handwriting_prompt	←	n/a	n/a
62.881	1.6105	125762	handwriting_prompt	7	n/a	n/a
64.492	2.047	128984	handwriting_prompt	a	n/a	n/a
66.539	2.456	133078	handwriting_prompt	0	n/a	n/a
68.9995	1.706	137999	handwriting_prompt	u	n/a	n/a
70.7055	2.3675	141411	handwriting_prompt	s	n/a	n/a
73.0735	2.5785	146147	handwriting_prompt	g	n/a	n/a
75.654	1.646	151308	handwriting_prompt	v	n/a	n/a
77.301	1.678	154602	handwriting_prompt	f	n/a	n/a
78.981	1.913	157962	handwriting_prompt	e	n/a	n/a
80.8955	1.6715	161791	handwriting_prompt	p	n/a	n/a
82.5695	1.19	165139	handwriting_prompt	1	n/a	n/a
83.761	2.143	167522	handwriting_prompt	o	n/a	n/a
85.906	1.762	171812	handwriting_prompt	c	n/a	n/a
87.6685	1.777	175337	handwriting_prompt	q	n/a	n/a
89.4485	1.3555	178897	handwriting_prompt	i	n/a	n/a
90.8055	1.056	181611	handwriting_prompt	→	n/a	n/a
91.862	1.5065	183724	handwriting_prompt	w	n/a	n/a
93.3705	1.794	186741	handwriting_prompt	6	n/a	n/a
95.1685	1.736	190337	handwriting_prompt	x	n/a	n/a
96.907	1.589	193814	handwriting_prompt	t	n/a	n/a
98.4965	1.843	196993	handwriting_prompt	m	n/a	n/a
100.342	1.528	200684	handwriting_prompt	r	n/a	n/a
101.8725	1.292	203745	handwriting_prompt	,	n/a	n/a
103.1655	1.916	206331	handwriting_prompt	k	n/a	n/a
105.084	2.866	210168	handwriting_prompt	2	n/a	n/a
107.9515	2.3355	215903	handwriting_prompt	h	n/a	n/a
110.2885	2.671	220577	handwriting_prompt	9	n/a	n/a
112.961	1.5305	225922	handwriting_prompt	.	n/a	n/a
114.4925	1.7665	228985	handwriting_prompt	3	n/a	n/a
116.26	1.6385	232520	handwriting_prompt	z	n/a	n/a
117.9	2.1505	235800	handwriting_prompt	n	n/a	n/a
120.0525	1.783	240105	handwriting_prompt	j	n/a	n/a
121.8365	1.672	243673	handwriting_prompt	!	n/a	n/a
123.5085	2.467	247017	handwriting_prompt	y	n/a	n/a
125.976	1.8575	251952	handwriting_prompt	l	n/a	n/a
127.834	2.1135	255668	handwriting_prompt	8	n/a	n/a
129.9485	1.647	259897	handwriting_prompt	b	n/a	n/a
131.5965	1.803	263193	handwriting_prompt	5	n/a	n/a
133.401	1.816	266802	handwriting_prompt	'	n/a	n/a
135.2385	1.532	270477	handwriting_prompt	?	n/a	n/a
136.7715	1.9295	273543	handwriting_prompt	d	n/a	n/a
138.701	3.2135	277402	handwriting_prompt	who's	n/a	n/a
138.701	20.7255	277402	stage_start	n/a	words	seated-on-surface
141.917	3.963	283834	handwriting_prompt	joined	n/a	n/a
145.8815	2.4255	291763	handwriting_prompt	tax	n/a	n/a
148.307	3.261	296614	handwriting_prompt	size.	n/a	n/a
151.572	3.706	303144	handwriting_prompt	like	n/a	n/a
155.2795	4.1475	310559	handwriting_prompt	we've?	n/a	n/a
159.428	43.714	318856	stage_start	n/a	words_with_backspace	seated-on-surface
159.429	6.152	318858	handwriting_prompt	let'syol←←←	n/a	n/a
165.584	9.5605	331168	handwriting_prompt	jewnt←←←wels?	n/a	n/a
175.1445	6.3215	350289	handwriting_prompt	'a←←next🤏	n/a	n/a
181.4675	8.935	362935	handwriting_prompt	freezhng←←←e	n/a	n/a
190.404	5.9775	380808	handwriting_prompt	stocklu←←	n/a	n/a
196.383	6.7595	392766	handwriting_prompt	hi←anover←	n/a	n/a
203.143	50.898	406286	stage_start	n/a	words	seated-on-surface
