onset	duration	sample	value	prompt_text	stage_name	posture
6.278	24.2685	12556	handwriting_prompt	q	n/a	n/a
26.277	97.3945	52554	stage_start	n/a	characters_with_digits	seated-on-surface
30.5475	1.3755	61095	handwriting_prompt	v	n/a	n/a
31.925	1.353	63850	handwriting_prompt	j	n/a	n/a
33.278	1.4535	66556	handwriting_prompt	d	n/a	n/a
34.7315	1.719	69463	handwriting_prompt	p	n/a	n/a
36.453	1.8035	72906	handwriting_prompt	u	n/a	n/a
38.257	1.401	76514	handwriting_prompt	z	n/a	n/a
39.66	1.546	79320	handwriting_prompt	3	n/a	n/a
41.2065	1.599	82413	handwriting_prompt	m	n/a	n/a
42.806	1.533	85612	handwriting_prompt	r	n/a	n/a
44.3425	1.7665	88685	handwriting_prompt	4	n/a	n/a
46.11	1.2985	92220	handwriting_prompt	'	n/a	n/a
47.4085	1.4175	94817	handwriting_prompt	c	n/a	n/a
48.8265	1.742	97653	handwriting_prompt	?	n/a	n/a
50.5695	1.589	101139	handwriting_prompt	x	n/a	n/a
52.1585	1.72	104317	handwriting_prompt	l	n/a	n/a
53.879	2.0085	107758	handwriting_prompt	i	n/a	n/a
55.8875	1.5745	111775	handwriting_prompt	h	n/a	n/a
57.4625	1.635	114925	handwriting_prompt	b	n/a	n/a
59.098	1.562	118196	handwriting_prompt	n	n/a	n/a
60.663	3.6445	121326	handwriting_prompt	t	n/a	n/a
64.3095	1.7565	128619	handwriting_prompt	a	n/a	n/a
66.0675	2.397	132135	handwriting_prompt	6	n/a	n/a
68.4645	2.0405	136929	handwriting_prompt	w	n/a	n/a
70.505	3.602	141010	handwriting_prompt	o	n/a	n/a
74.1075	4.5095	148215	handwriting_prompt	g	n/a	n/a
78.617	15.7285	157234	handwriting_prompt	9	n/a	n/a
94.348	1.527	188696	handwriting_prompt	!	n/a	n/a
95.876	1.326	191752	handwriting_prompt	7	n/a	n/a
97.203	1.3315	194406	handwriting_prompt	y	n/a	n/a
98.536	1.633	197072	handwriting_prompt	f	n/a	n/a
100.1695	0.0885	200339	handwriting_prompt	→	n/a	n/a
100.26	0.3825	200520	handwriting_prompt	k	n/a	n/a
100.643	5.588	201286	handwriting_prompt	1	n/a	n/a
106.232	1.527	212464	handwriting_prompt	2	n/a	n/a
107.759	1.3595	215518	handwriting_prompt	e	n/a	n/a
109.1195	1.7415	218239	handwriting_prompt	8	n/a	n/a
110.8615	1.1835	221723	handwriting_prompt	,	n/a	n/a
112.0465	3.4705	224093	handwriting_prompt	←	n/a	n/a
115.5175	2.218	231035	handwriting_prompt	s	n/a	n/a
117.7355	3.184	235471	handwriting_prompt	0	n/a	n/a
120.9195	1.6125	241839	handwriting_prompt	5	n/a	n/a
122.5335	1.1385	245067	handwriting_prompt	.	n/a	n/a
123.672	24.4025	247344	stage_start	n/a	words	seated-on-surface
123.6725	4.611	247345	handwriting_prompt	noun's	n/a	n/a
128.2835	2.6925	256567	handwriting_prompt	jet	n/a	n/a
130.9765	4.927	261953	handwriting_prompt	squeal	n/a	n/a
135.9045	5.5765	271809	handwriting_prompt	extreme	n/a	n/a
141.483	2.981	282966	handwriting_prompt	new	n/a	n/a
144.4645	3.6105	288929	handwriting_prompt	take	n/a	n/a
148.075	48.16	296150	stage_start	n/a	words_with_backspace	seated-on-surface
148.077	9.56	296154	handwriting_prompt	tserts←←←←←o've	n/a	n/a
157.64	15.891	315280	handwriting_prompt	cos←←←←←ts	n/a	n/a
173.531	6.032	347062	handwriting_prompt	zo,←←←goods	n/a	n/a
179.564	4.098	359128	handwriting_prompt	←←←i'm	n/a	n/a
183.6625	6.6535	367325	handwriting_prompt	taxepekt←←←←s	n/a	n/a
190.3165	5.9195	380633	handwriting_prompt	donmf←←'t	n/a	n/a
196.2365	2.245	392473	handwriting_prompt	otw	n/a	n/a
