onset	duration	sample	value	prompt_text	stage_name	posture
3.181	21.458	6362	handwriting_prompt	t	n/a	n/a
23.1725	51.7755	46345	stage_start	n/a	characters_with_digits	seated-on-surface
24.639	1.1365	49278	handwriting_prompt	1	n/a	n/a
25.778	1.194	51556	handwriting_prompt	x	n/a	n/a
26.9735	1.0945	53947	handwriting_prompt	←	n/a	n/a
28.068	1.27	56136	handwriting_prompt	3	n/a	n/a
29.34	0.897	58680	handwriting_prompt	→	n/a	n/a
30.237	1.489	60474	handwriting_prompt	4	n/a	n/a
31.7285	0.9435	63457	handwriting_prompt	'	n/a	n/a
32.6735	1.3735	65347	handwriting_prompt	d	n/a	n/a
34.0475	1.1245	68095	handwriting_prompt	0	n/a	n/a
35.1725	1.141	70345	handwriting_prompt	e	n/a	n/a
36.315	1.2305	72630	handwriting_prompt	n	n/a	n/a
37.5505	1.1875	75101	handwriting_prompt	c	n/a	n/a
38.7385	1.0515	77477	handwriting_prompt	,	n/a	n/a
39.7925	1.402	79585	handwriting_prompt	g	n/a	n/a
41.197	1.1445	82394	handwriting_prompt	2	n/a	n/a
42.3415	1.2675	84683	handwriting_prompt	b	n/a	n/a
43.6105	1.408	87221	handwriting_prompt	f	n/a	n/a
45.0215	1.4585	90043	handwriting_prompt	m	n/a	n/a
46.4805	1.0135	92961	handwriting_prompt	v	n/a	n/a
47.498	1.057	94996	handwriting_prompt	l	n/a	n/a
48.5555	0.887	97111	handwriting_prompt	.	n/a	n/a
49.443	1.129	98886	handwriting_prompt	r	n/a	n/a
50.5745	1.3395	101149	handwriting_prompt	?	n/a	n/a
51.915	1.25	103830	handwriting_prompt	p	n/a	n/a
53.165	1.1105	106330	handwriting_prompt	z	n/a	n/a
54.2755	1.1945	108551	handwriting_prompt	8	n/a	n/a
55.4715	1.336	110943	handwriting_prompt	!	n/a	n/a
56.8085	0.9765	113617	handwriting_prompt	u	n/a	n/a
57.7885	1.1305	115577	handwriting_prompt	6	n/a	n/a
58.924	1.1275	117848	handwriting_prompt	s	n/a	n/a
60.0525	1.28	120105	handwriting_prompt	j	n/a	n/a
61.335	1.1765	122670	handwriting_prompt	y	n/a	n/a
62.516	1.347	125032	handwriting_prompt	w	n/a	n/a
63.8635	1.322	127727	handwriting_prompt	q	n/a	n/a
65.1875	1.391	130375	handwriting_prompt	9	n/a	n/a
66.5825	1.091	133165	handwriting_prompt	o	n/a	n/a
67.674	1.2685	135348	handwriting_prompt	a	n/a	n/a
68.9435	1.184	137887	handwriting_prompt	h	n/a	n/a
70.1295	1.019	140259	handwriting_prompt	7	n/a	n/a
