onset	duration	sample	value	prompt_text	stage_name	posture
36.183	22.051	72366	handwriting_prompt	,	n/a	n/a
56.184	73.999	112368	stage_start	n/a	characters_with_digits	seated-on-surface
58.2345	2.131	116469	handwriting_prompt	'	n/a	n/a
60.366	2.242	120732	handwriting_prompt	4	n/a	n/a
62.608	1.535	125216	handwriting_prompt	l	n/a	n/a
64.143	1.0485	128286	handwriting_prompt	.	n/a	n/a
65.1915	1.5465	130383	handwriting_prompt	o	n/a	n/a
66.739	1.6435	133478	handwriting_prompt	e	n/a	n/a
68.3855	1.3795	136771	handwriting_prompt	s	n/a	n/a
69.7655	1.74	139531	handwriting_prompt	p	n/a	n/a
71.5085	1.7805	143017	handwriting_prompt	6	n/a	n/a
73.2915	2.149	146583	handwriting_prompt	d	n/a	n/a
75.442	1.7145	150884	handwriting_prompt	0	n/a	n/a
77.159	1.919	154318	handwriting_prompt	r	n/a	n/a
79.078	1.609	158156	handwriting_prompt	t	n/a	n/a
80.6875	1.936	161375	handwriting_prompt	9	n/a	n/a
82.647	1.1985	165294	handwriting_prompt	→	n/a	n/a
83.848	1.7715	167696	handwriting_prompt	q	n/a	n/a
85.62	1.442	171240	handwriting_prompt	i	n/a	n/a
87.062	1.343	174124	handwriting_prompt	7	n/a	n/a
88.4055	2.129	176811	handwriting_prompt	m	n/a	n/a
90.536	1.5045	181072	handwriting_prompt	u	n/a	n/a
92.0405	1.315	184081	handwriting_prompt	c	n/a	n/a
93.356	1.251	186712	handwriting_prompt	←	n/a	n/a
94.607	1.8995	189214	handwriting_prompt	5	n/a	n/a
96.5065	1.9815	193013	handwriting_prompt	f	n/a	n/a
98.4885	1.41	196977	handwriting_prompt	y	n/a	n/a
99.8985	1.9315	199797	handwriting_prompt	k	n/a	n/a
101.8315	1.612	203663	handwriting_prompt	x	n/a	n/a
103.444	2.1805	206888	handwriting_prompt	w	n/a	n/a
105.6245	1.972	211249	handwriting_prompt	8	n/a	n/a
107.5975	1.059	215195	handwriting_prompt	1	n/a	n/a
