onset	duration	sample	value	prompt_text	stage_name	posture
1.4595	23.932	2919	handwriting_prompt	m	n/a	n/a
21.458	82.739	42916	stage_start	n/a	characters_with_digits	standing-on-leg
25.3935	2.357	50787	handwriting_prompt	p	n/a	n/a
27.7675	1.6315	55535	handwriting_prompt	l	n/a	n/a
29.427	1.7635	58854	handwriting_prompt	?	n/a	n/a
31.193	1.956	62386	handwriting_prompt	o	n/a	n/a
33.152	2.1005	66304	handwriting_prompt	g	n/a	n/a
35.2565	1.876	70513	handwriting_prompt	6	n/a	n/a
37.1345	1.816	74269	handwriting_prompt	'	n/a	n/a
38.951	2.1445	77902	handwriting_prompt	4	n/a	n/a
41.0975	2.132	82195	handwriting_prompt	8	n/a	n/a
43.2315	1.4915	86463	handwriting_prompt	v	n/a	n/a
44.725	1.5015	89450	handwriting_prompt	h	n/a	n/a
46.2285	1.681	92457	handwriting_prompt	a	n/a	n/a
47.9115	1.709	95823	handwriting_prompt	0	n/a	n/a
49.622	1.636	99244	handwriting_prompt	q	n/a	n/a
51.262	2.2765	102524	handwriting_prompt	f	n/a	n/a
53.5405	1.886	107081	handwriting_prompt	k	n/a	n/a
55.464	1.7895	110928	handwriting_prompt	3	n/a	n/a
57.256	2.006	114512	handwriting_prompt	x	n/a	n/a
59.263	2.0155	118526	handwriting_prompt	i	n/a	n/a
61.2815	1.347	122563	handwriting_prompt	,	n/a	n/a
62.629	0.0785	125258	handwriting_prompt	j	n/a	n/a
62.7075	3.2795	125415	handwriting_prompt	!	n/a	n/a
66.019	2.061	132038	handwriting_prompt	y	n/a	n/a
68.08	1.974	136160	handwriting_prompt	r	n/a	n/a
70.0585	2.0925	140117	handwriting_prompt	z	n/a	n/a
72.153	2.0235	144306	handwriting_prompt	2	n/a	n/a
74.2025	1.9875	148405	handwriting_prompt	d	n/a	n/a
76.1935	1.7345	152387	handwriting_prompt	w	n/a	n/a
77.934	1.524	155868	handwriting_prompt	c	n/a	n/a
79.47	2.0065	158940	handwriting_prompt	5	n/a	n/a
81.481	1.7545	162962	handwriting_prompt	7	n/a	n/a
83.237	2.6055	166474	handwriting_prompt	n	n/a	n/a
85.844	2.0455	171688	handwriting_prompt	b	n/a	n/a
87.892	1.803	175784	handwriting_prompt	←	n/a	n/a
89.697	1.842	179394	handwriting_prompt	s	n/a	n/a
91.5395	1.613	183079	handwriting_prompt	→	n/a	n/a
93.155	2.2365	186310	handwriting_prompt	e	n/a	n/a
95.393	1.4105	190786	handwriting_prompt	1	n/a	n/a
96.814	1.855	193628	handwriting_prompt	u	n/a	n/a
98.67	1.709	197340	handwriting_prompt	t	n/a	n/a
100.4025	1.9785	200805	handwriting_prompt	9	n/a	n/a
102.3835	1.817	204767	handwriting_prompt	.	n/a	n/a
104.214	4.884	208428	handwriting_prompt	who's!	n/a	n/a
104.214	26.189	208428	stage_start	n/a	words	standing-on-leg
109.1005	5.207	218201	handwriting_prompt	jaguar🤏	n/a	n/a
