onset	duration	sample	value	prompt_text	stage_name	posture
11.236	22.7205	22472	handwriting_prompt	c	n/a	n/a
31.2355	51.025	62471	stage_start	n/a	characters_with_digits	seated-on-surface
33.9575	1.0975	67915	handwriting_prompt	→	n/a	n/a
35.0775	1.277	70155	handwriting_prompt	g	n/a	n/a
36.356	1.1575	72712	handwriting_prompt	5	n/a	n/a
37.514	1.806	75028	handwriting_prompt	y	n/a	n/a
39.3205	1.5845	78641	handwriting_prompt	r	n/a	n/a
40.905	1.344	81810	handwriting_prompt	.	n/a	n/a
42.2525	0.9845	84505	handwriting_prompt	0	n/a	n/a
43.2615	1.195	86523	handwriting_prompt	d	n/a	n/a
44.478	0.9425	88956	handwriting_prompt	v	n/a	n/a
45.421	1.02	90842	handwriting_prompt	u	n/a	n/a
46.4415	0.929	92883	handwriting_prompt	s	n/a	n/a
47.371	1.255	94742	handwriting_prompt	z	n/a	n/a
48.626	0.998	97252	handwriting_prompt	←	n/a	n/a
49.6265	1.084	99253	handwriting_prompt	3	n/a	n/a
50.711	1.1225	101422	handwriting_prompt	n	n/a	n/a
51.8365	1.007	103673	handwriting_prompt	e	n/a	n/a
52.844	0.951	105688	handwriting_prompt	7	n/a	n/a
53.795	1.0585	107590	handwriting_prompt	o	n/a	n/a
54.854	1.23	109708	handwriting_prompt	4	n/a	n/a
56.085	1.0175	112170	handwriting_prompt	x	n/a	n/a
57.1035	0.916	114207	handwriting_prompt	l	n/a	n/a
58.0215	1.0865	116043	handwriting_prompt	p	n/a	n/a
59.111	1.2395	118222	handwriting_prompt	k	n/a	n/a
60.352	1.15	120704	handwriting_prompt	q	n/a	n/a
61.5025	1.347	123005	handwriting_prompt	f	n/a	n/a
62.85	1.297	125700	handwriting_prompt	b	n/a	n/a
64.1475	1.1035	128295	handwriting_prompt	w	n/a	n/a
65.256	1.177	130512	handwriting_prompt	9	n/a	n/a
66.4345	1.045	132869	handwriting_prompt	'	n/a	n/a
67.48	1.1745	134960	handwriting_prompt	j	n/a	n/a
68.6545	1.132	137309	handwriting_prompt	m	n/a	n/a
69.788	1.279	139576	handwriting_prompt	a	n/a	n/a
71.067	1.3085	142134	handwriting_prompt	!	n/a	n/a
72.379	1.2075	144758	handwriting_prompt	t	n/a	n/a
73.5865	0.95	147173	handwriting_prompt	1	n/a	n/a
74.5365	1.1395	149073	handwriting_prompt	h	n/a	n/a
75.676	1.033	151352	handwriting_prompt	,	n/a	n/a
76.709	0.9665	153418	handwriting_prompt	6	n/a	n/a
77.676	1.228	155352	handwriting_prompt	i	n/a	n/a
78.9045	1.1495	157809	handwriting_prompt	8	n/a	n/a
80.054	1.101	160108	handwriting_prompt	2	n/a	n/a
81.1555	1.106	162311	handwriting_prompt	?	n/a	n/a
82.262	3.188	164524	handwriting_prompt	mustn't	n/a	n/a
82.262	14.673	164524	stage_start	n/a	words	seated-on-surface
85.451	2.4315	170902	handwriting_prompt	jail	n/a	n/a
87.8835	2.1595	175767	handwriting_prompt	tax	n/a	n/a
90.0435	2.545	180087	handwriting_prompt	prize	n/a	n/a
92.5885	1.914	185177	handwriting_prompt	how	n/a	n/a
94.5045	2.432	189009	handwriting_prompt	spoke	n/a	n/a
96.9365	4.7815	193873	handwriting_prompt	←←←←texas	n/a	n/a
