onset	duration	sample	value	prompt_text	stage_name	posture
18.742	4.4865	37484	stage_start	n/a	n/a	Metadata
32.9425	39.813	65885	stage_start	n/a	pinch_release	handwriting
74.273	21.7565	148546	handwriting_prompt	x	n/a	n/a
94.271	39.056	188542	stage_start	n/a	characters	seated-on-surface
96.032	0.9465	192064	handwriting_prompt	c	n/a	n/a
96.9985	1.307	193997	handwriting_prompt	m	n/a	n/a
98.3125	1.179	196625	handwriting_prompt	r	n/a	n/a
99.4995	1.085	198999	handwriting_prompt	p	n/a	n/a
100.5905	1.14	201181	handwriting_prompt	f	n/a	n/a
101.754	0.98	203508	handwriting_prompt	v	n/a	n/a
102.737	0.989	205474	handwriting_prompt	l	n/a	n/a
103.7295	1.1285	207459	handwriting_prompt	u	n/a	n/a
104.863	1.1605	209726	handwriting_prompt	b	n/a	n/a
106.03	1.0115	212060	handwriting_prompt	j	n/a	n/a
107.0465	1.2405	214093	handwriting_prompt	,	n/a	n/a
108.3025	1.202	216605	handwriting_prompt	n	n/a	n/a
109.511	1.2865	219022	handwriting_prompt	g	n/a	n/a
110.8045	1.2515	221609	handwriting_prompt	y	n/a	n/a
112.062	1.061	224124	handwriting_prompt	→	n/a	n/a
113.125	1.2575	226250	handwriting_prompt	d	n/a	n/a
114.389	1.1525	228778	handwriting_prompt	←	n/a	n/a
115.547	1.2235	231094	handwriting_prompt	h	n/a	n/a
116.7725	1.3325	233545	handwriting_prompt	w	n/a	n/a
118.109	1.243	236218	handwriting_prompt	a	n/a	n/a
119.356	1.3505	238712	handwriting_prompt	k	n/a	n/a
120.71	1.172	241420	handwriting_prompt	i	n/a	n/a
121.8835	1.202	243767	handwriting_prompt	o	n/a	n/a
123.086	1.3005	246172	handwriting_prompt	q	n/a	n/a
124.387	1.105	248774	handwriting_prompt	?	n/a	n/a
125.5175	1.1365	251035	handwriting_prompt	e	n/a	n/a
126.665	1.1895	253330	handwriting_prompt	z	n/a	n/a
127.856	1.4135	255712	handwriting_prompt	t	n/a	n/a
129.2845	1.144	258569	handwriting_prompt	!	n/a	n/a
130.4315	0.952	260863	handwriting_prompt	.	n/a	n/a
131.418	0.928	262836	handwriting_prompt	'	n/a	n/a
132.3475	0.9975	264695	handwriting_prompt	s	n/a	n/a
133.353	77.4225	266706	stage_start	n/a	words	seated-on-surface
133.3535	3.2165	266707	handwriting_prompt	o'clock	n/a	n/a
136.5815	2.986	273163	handwriting_prompt	banjo	n/a	n/a
139.569	2.917	279138	handwriting_prompt	extra	n/a	n/a
142.49	3.845	284980	handwriting_prompt	gazing←	n/a	n/a
146.342	2.7125	292684	handwriting_prompt	we've	n/a	n/a
149.0595	3.1665	298119	handwriting_prompt	from🤏	n/a	n/a
152.2675	3.664	304535	handwriting_prompt	history	n/a	n/a
155.937	4.272	311874	handwriting_prompt	implied🤏	n/a	n/a
160.216	4.2605	320432	handwriting_prompt	runways	n/a	n/a
164.483	2.6895	328966	handwriting_prompt	she'll	n/a	n/a
167.1775	3.353	334355	handwriting_prompt	quaint	n/a	n/a
170.536	3.83	341072	handwriting_prompt	justify?	n/a	n/a
174.3685	4.568	348737	handwriting_prompt	be careful	n/a	n/a
178.94	4.859	357880	handwriting_prompt	i'm good too	n/a	n/a
183.8085	3.434	367617	handwriting_prompt	awww	n/a	n/a
187.2765	3.9895	374553	handwriting_prompt	lol right	n/a	n/a
191.269	5.4495	382538	handwriting_prompt	how is it going	n/a	n/a
196.7415	6.764	393483	handwriting_prompt	what do you think	n/a	n/a
203.511	5.0195	407022	handwriting_prompt	they are fine	n/a	n/a
208.5385	2.24	417077	handwriting_prompt	yup	n/a	n/a
210.7825	36.0205	421565	stage_start	n/a	repeated_words	seated-on-surface
210.7845	2.971	421569	handwriting_prompt	quite?	n/a	n/a
213.7895	4.236	427579	handwriting_prompt	discretion	n/a	n/a
218.0445	5.3155	436089	handwriting_prompt	tarzan→was→	n/a	n/a
223.366	2.5705	446732	handwriting_prompt	jeff!	n/a	n/a
225.9385	3.7565	451877	handwriting_prompt	mixture,	n/a	n/a
229.71	6.209	459420	handwriting_prompt	you've attacked←	n/a	n/a
235.9415	6.4575	471883	handwriting_prompt	complex budget.	n/a	n/a
242.402	4.419	484804	handwriting_prompt	lionhearts	n/a	n/a
246.8405	29.585	493681	stage_start	n/a	phrases	seated-on-surface
246.846	5.2075	493692	handwriting_prompt	he had to give	n/a	n/a
252.0565	6.2565	504113	handwriting_prompt	up his plans for	n/a	n/a
258.3235	9.1	516647	handwriting_prompt	being a concert pianist🤏	n/a	n/a
267.427	9	534854	handwriting_prompt	because he injured his🤏	n/a	n/a
276.4295	36.286	552859	stage_start	n/a	phrases_with_space_gesture	seated-on-surface
276.4305	6.9875	552861	handwriting_prompt	in→ addition→ to→ a→	n/a	n/a
283.422	10.591	566844	handwriting_prompt	number→ of→ security→ and→	n/a	n/a
294.015	9.6295	588030	handwriting_prompt	other→ fixes,→ a→ number🤏	n/a	n/a
303.6485	9.0715	607297	handwriting_prompt	of→ new→ features→ have🤏	n/a	n/a
316.143	1.5025	632286	handwriting_prompt	w	n/a	n/a
316.1435	41.2495	632287	stage_start	n/a	characters	seated-on-leg
317.6515	1.1915	635303	handwriting_prompt	o	n/a	n/a
318.848	0.9885	637696	handwriting_prompt	.	n/a	n/a
319.842	1.2615	639684	handwriting_prompt	n	n/a	n/a
321.107	1.1995	642214	handwriting_prompt	g	n/a	n/a
322.312	1.1105	644624	handwriting_prompt	←	n/a	n/a
323.436	1.529	646872	handwriting_prompt	k	n/a	n/a
324.97	1.166	649940	handwriting_prompt	h	n/a	n/a
326.1375	1.183	652275	handwriting_prompt	p	n/a	n/a
327.3435	1.3265	654687	handwriting_prompt	f	n/a	n/a
328.6815	1.1345	657363	handwriting_prompt	i	n/a	n/a
329.819	1.221	659638	handwriting_prompt	e	n/a	n/a
331.0435	1.241	662087	handwriting_prompt	b	n/a	n/a
332.2955	1.3915	664591	handwriting_prompt	?	n/a	n/a
333.726	1.071	667452	handwriting_prompt	'	n/a	n/a
334.803	1.1825	669606	handwriting_prompt	x	n/a	n/a
335.9875	1.191	671975	handwriting_prompt	z	n/a	n/a
337.18	1.1765	674360	handwriting_prompt	r	n/a	n/a
338.361	1.07	676722	handwriting_prompt	s	n/a	n/a
339.434	1.373	678868	handwriting_prompt	m	n/a	n/a
340.8105	1.343	681621	handwriting_prompt	a	n/a	n/a
342.155	1.1465	684310	handwriting_prompt	c	n/a	n/a
343.305	1.096	686610	handwriting_prompt	!	n/a	n/a
