onset	duration	sample	value	prompt_text	stage_name	posture
9.1265	22.329	18253	handwriting_prompt	k	n/a	n/a
29.1255	54.614	58251	stage_start	n/a	characters_with_digits	seated-on-surface
31.4555	1.222	62911	handwriting_prompt	m	n/a	n/a
32.6775	0.965	65355	handwriting_prompt	u	n/a	n/a
33.6435	1.0335	67287	handwriting_prompt	.	n/a	n/a
34.677	0.96	69354	handwriting_prompt	→	n/a	n/a
35.6395	1.0925	71279	handwriting_prompt	e	n/a	n/a
36.733	1.0385	73466	handwriting_prompt	2	n/a	n/a
37.772	1.0265	75544	handwriting_prompt	o	n/a	n/a
38.8	1.0785	77600	handwriting_prompt	j	n/a	n/a
39.8805	1.3755	79761	handwriting_prompt	q	n/a	n/a
41.257	1.1185	82514	handwriting_prompt	9	n/a	n/a
42.376	1.103	84752	handwriting_prompt	n	n/a	n/a
43.48	1.088	86960	handwriting_prompt	7	n/a	n/a
44.5685	1.089	89137	handwriting_prompt	4	n/a	n/a
45.6585	1.3135	91317	handwriting_prompt	g	n/a	n/a
46.9725	1.152	93945	handwriting_prompt	1	n/a	n/a
48.125	1.371	96250	handwriting_prompt	?	n/a	n/a
49.4985	1.3935	98997	handwriting_prompt	!	n/a	n/a
50.892	1.2485	101784	handwriting_prompt	3	n/a	n/a
52.141	1.3965	104282	handwriting_prompt	0	n/a	n/a
53.538	2.3075	107076	handwriting_prompt	5	n/a	n/a
55.847	1.433	111694	handwriting_prompt	i	n/a	n/a
57.281	1.527	114562	handwriting_prompt	s	n/a	n/a
58.8095	1.238	117619	handwriting_prompt	v	n/a	n/a
60.048	1.0915	120096	handwriting_prompt	x	n/a	n/a
61.143	1.2205	122286	handwriting_prompt	c	n/a	n/a
62.364	1.318	124728	handwriting_prompt	w	n/a	n/a
63.684	1.0835	127368	handwriting_prompt	a	n/a	n/a
64.7675	1.1965	129535	handwriting_prompt	f	n/a	n/a
65.9665	1.148	131933	handwriting_prompt	8	n/a	n/a
67.115	1.641	134230	handwriting_prompt	←	n/a	n/a
68.757	1.2625	137514	handwriting_prompt	z	n/a	n/a
70.02	1.2245	140040	handwriting_prompt	p	n/a	n/a
71.245	0.9715	142490	handwriting_prompt	l	n/a	n/a
72.2165	1.1835	144433	handwriting_prompt	h	n/a	n/a
73.401	1.4725	146802	handwriting_prompt	r	n/a	n/a
74.874	0.9335	149748	handwriting_prompt	'	n/a	n/a
75.8075	1.04	151615	handwriting_prompt	,	n/a	n/a
76.848	1.293	153696	handwriting_prompt	y	n/a	n/a
78.1425	1.182	156285	handwriting_prompt	6	n/a	n/a
79.325	1.2065	158650	handwriting_prompt	b	n/a	n/a
80.5315	1.461	161063	handwriting_prompt	d	n/a	n/a
81.994	1.746	163988	handwriting_prompt	t	n/a	n/a
83.74	16.2065	167480	stage_start	n/a	words	seated-on-surface
83.7405	2.7985	167481	handwriting_prompt	aren't	n/a	n/a
86.539	2.1135	173078	handwriting_prompt	just	n/a	n/a
88.6795	3.16	177359	handwriting_prompt	equally	n/a	n/a
91.8405	3.171	183681	handwriting_prompt	exhaust	n/a	n/a
95.0125	3.4765	190025	handwriting_prompt	jazz	n/a	n/a
98.5075	1.45	197015	handwriting_prompt	we	n/a	n/a
