onset	duration	sample	value	prompt_text	stage_name	posture
1.009	13.909	2018	handwriting_prompt	7	n/a	n/a
11.7145	58.3875	23429	stage_start	n/a	characters_with_digits	seated-on-surface
14.919	0.9315	29838	handwriting_prompt	2	n/a	n/a
15.851	0.8875	31702	handwriting_prompt	n	n/a	n/a
16.7395	0.988	33479	handwriting_prompt	a	n/a	n/a
17.7275	0.7865	35455	handwriting_prompt	u	n/a	n/a
18.516	0.9185	37032	handwriting_prompt	h	n/a	n/a
19.438	0.982	38876	handwriting_prompt	w	n/a	n/a
20.4205	0.9395	40841	handwriting_prompt	c	n/a	n/a
21.3605	0.9085	42721	handwriting_prompt	i	n/a	n/a
22.272	0.92	44544	handwriting_prompt	z	n/a	n/a
23.195	0.749	46390	handwriting_prompt	.	n/a	n/a
23.9455	1.019	47891	handwriting_prompt	q	n/a	n/a
24.965	0.921	49930	handwriting_prompt	'	n/a	n/a
25.8865	0.9515	51773	handwriting_prompt	o	n/a	n/a
26.839	0.857	53678	handwriting_prompt	v	n/a	n/a
27.697	1.021	55394	handwriting_prompt	,	n/a	n/a
28.719	1.2735	57438	handwriting_prompt	1	n/a	n/a
29.993	1.126	59986	handwriting_prompt	d	n/a	n/a
31.12	1.2545	62240	handwriting_prompt	9	n/a	n/a
32.376	1.149	64752	handwriting_prompt	5	n/a	n/a
33.5265	1.09	67053	handwriting_prompt	8	n/a	n/a
34.617	1.8165	69234	handwriting_prompt	?	n/a	n/a
36.434	1.9525	72868	handwriting_prompt	g	n/a	n/a
38.4065	1.265	76813	handwriting_prompt	6	n/a	n/a
39.672	1.4505	79344	handwriting_prompt	k	n/a	n/a
41.1245	1.296	82249	handwriting_prompt	3	n/a	n/a
42.421	1.1045	84842	handwriting_prompt	l	n/a	n/a
43.526	1.8805	87052	handwriting_prompt	s	n/a	n/a
45.407	1.165	90814	handwriting_prompt	0	n/a	n/a
46.5725	1.612	93145	handwriting_prompt	e	n/a	n/a
48.185	1.6255	96370	handwriting_prompt	!	n/a	n/a
49.8125	0.2705	99625	handwriting_prompt	j	n/a	n/a
50.083	2.7665	100166	handwriting_prompt	4	n/a	n/a
