onset	duration	sample	value	prompt_text	stage_name	posture
6.996	23.502	13992	handwriting_prompt	'	n/a	n/a
26.997	62.4335	53994	stage_start	n/a	characters_with_digits	seated-on-surface
30.4985	1.888	60997	handwriting_prompt	w	n/a	n/a
32.389	1.6085	64778	handwriting_prompt	p	n/a	n/a
33.9985	1.3465	67997	handwriting_prompt	s	n/a	n/a
35.3465	1.8005	70693	handwriting_prompt	m	n/a	n/a
37.149	1.6465	74298	handwriting_prompt	e	n/a	n/a
38.797	1.3375	77594	handwriting_prompt	h	n/a	n/a
40.136	1.384	80272	handwriting_prompt	t	n/a	n/a
41.5215	1.524	83043	handwriting_prompt	j	n/a	n/a
43.0465	1.2	86093	handwriting_prompt	c	n/a	n/a
44.248	1.5415	88496	handwriting_prompt	k	n/a	n/a
45.791	1.546	91582	handwriting_prompt	3	n/a	n/a
47.3375	1.1435	94675	handwriting_prompt	→	n/a	n/a
48.4825	1.35	96965	handwriting_prompt	y	n/a	n/a
49.834	2.3845	99668	handwriting_prompt	1	n/a	n/a
52.22	1.314	104440	handwriting_prompt	,	n/a	n/a
53.534	1.381	107068	handwriting_prompt	l	n/a	n/a
54.9165	1.6705	109833	handwriting_prompt	0	n/a	n/a
56.5875	1.8375	113175	handwriting_prompt	u	n/a	n/a
58.4275	1.1455	116855	handwriting_prompt	6	n/a	n/a
59.5745	1.055	119149	handwriting_prompt	z	n/a	n/a
60.6315	1.165	121263	handwriting_prompt	2	n/a	n/a
61.799	1.169	123598	handwriting_prompt	9	n/a	n/a
62.9705	1.2485	125941	handwriting_prompt	i	n/a	n/a
64.2205	1.2225	128441	handwriting_prompt	a	n/a	n/a
65.4445	1.163	130889	handwriting_prompt	n	n/a	n/a
66.61	1.0175	133220	handwriting_prompt	←	n/a	n/a
67.6285	1.2135	135257	handwriting_prompt	!	n/a	n/a
68.8445	1.2355	137689	handwriting_prompt	r	n/a	n/a
70.083	1.6735	140166	handwriting_prompt	8	n/a	n/a
71.7565	1.5235	143513	handwriting_prompt	g	n/a	n/a
73.281	1.458	146562	handwriting_prompt	d	n/a	n/a
74.74	1.148	149480	handwriting_prompt	o	n/a	n/a
75.888	0.9555	151776	handwriting_prompt	v	n/a	n/a
76.846	1.3635	153692	handwriting_prompt	4	n/a	n/a
78.2335	1.3575	156467	handwriting_prompt	b	n/a	n/a
79.593	1.6795	159186	handwriting_prompt	5	n/a	n/a
81.2745	1.5665	162549	handwriting_prompt	7	n/a	n/a
82.841	1.203	165682	handwriting_prompt	x	n/a	n/a
